storeNumber,countryCode,ownershipTypeCode,latitude,longitude
8954-94895,US,CO,41.964528,-87.70884
49894-271545,US,CO,41.967578,-87.767592
2378-6046,US,CO,41.964632,-87.68579
13530-107406,US,CO,41.462123,-87.087177
2732-85185,US,CO,41.467306,-87.032085
52137-280448,US,LS,41.466579,-87.031573
51055-277031,US,CO,41.492968,-87.046828
55603-282014,US,LS,41.472364,-87.016377
25513-241212,US,CO,41.551191,-87.181562
14236-115467,US,CO,41.606811,-87.172113
29235-251184,US,LS,41.617965,-87.04052
47495-146065,US,LS,41.470383,-87.302611
11723-104974,US,CO,41.468997,-87.316053
24255-236344,US,CO,41.470272,-87.345975
9708-97842,US,CO,41.679227,-86.894559
55208-288748,US,LS,41.715285,-86.904282
48804-265125,US,CO,41.614999,-86.729735
25514-241210,US,CO,41.571067,-87.476274
57587-286785,US,CO,41.696505,-87.518644
66586-299416,US,LS,41.795341,-86.744701
52461-270667,US,LS,41.706896,-86.623476
52460-270668,US,LS,41.705783,-86.621145
2624-49139,US,CO,41.765852,-87.585606
13539-107570,US,CO,40.741661,-73.990313
7285-1073,US,CO,40.741844,-73.993237
7587-18379,US,CO,40.743574,-73.992028
16628-169564,US,CO,40.743833,-73.988884
7277-986,US,CO,40.74016,-73.986971
7792-59799,US,CO,40.745213,-73.990874
14442-122904,US,CO,40.73798,-73.988303
7420-1902,US,CO,40.745018,-73.986763
17452-180204,US,CO,40.74051,-73.984327
7427-1917,US,CO,40.74426,-73.983749
13538-107927,US,CO,40.746974,-73.993323
9722-97890,US,CO,40.748026,-73.989251
7675-44919,US,CO,40.736979,-73.996402
7378-939,US,CO,40.735022,-73.989848
5072-80201,US,LS,40.747418,-73.994833
18860-193548,US,CO,40.741792,-73.980775
29896-255557,US,CO,40.745452,-73.982179
3421-93578,US,CO,40.745158,-73.998864
65313-299560,US,CO,40.734364,-73.992369
26028-243049,US,CO,40.748233,-73.985627
7316-1190,US,CO,40.74899,-73.992372
23044-227244,US,CO,40.749168,-73.990595
7586-26827,US,CO,40.742999,-74.000343
63832-298561,US,CO,40.748523,-73.985356
7622-22334,US,CO,40.733749,-73.986598
55085-288865,US,CO,40.75034,-73.992993
20161-203724,US,CO,40.750528,-73.98902
7403-1712,US,CO,40.751842,-73.990214
62869-296071,US,CO,40.751431,-73.99458
831-2028,US,CO,40.743679,-73.976866
20185-203785,US,CO,40.736546,-73.978377
64932-297422,US,CO,40.75188,-73.987703
7858-65800,US,CO,40.733231,-73.980817
7470-8467,US,CO,40.752633,-73.992905
56450-290146,US,CO,40.752379,-73.994384
17795-180024,US,CO,40.730899,-73.983199
7511-12733,US,CO,40.753647,-73.988434
75785-94746,US,LS,37.841372,-77.445432
21047-93484,US,CO,21.420002,-157.802655
11795-104594,US,CO,38.480908,-82.644064
8850-91100,US,CO,38.422182,-82.443737
7144-104152,US,LS,38.422701,-82.430542
72525-104991,US,LS,38.415383,-82.303
2813-78681,US,CO,38.421194,-82.287306
53768-273274,US,LS,38.71284,-82.85788
59791-290361,US,LS,38.420052,-82.284919
58450-289851,US,LS,38.442855,-81.983
63740-298047,US,CO,38.453004,-81.937097
63858-298426,US,LS,38.4525,-81.935308
62554-296439,US,CO,38.190772,-83.47623
733-587,US,CO,39.405779,-76.811623
498-52140,US,CO,45.367711,-122.600429
424-161,US,CO,45.366491,-122.61284
79620-106262,US,LS,45.381569,-122.582106
74135-26788,US,LS,45.364387,-122.647932
494-253968,US,CO,45.389061,-122.643144
47761-257707,US,LS,45.404084,-122.569983
19884-189744,US,CO,45.408664,-122.625563
74468-95924,US,LS,45.415681,-122.591034
59361-290869,US,CO,45.410179,-122.524193
48886-263964,US,LS,45.416473,-122.631007
434-288720,US,CO,45.417526,-122.633245
74103-22841,US,LS,45.428489,-122.540084
439-150,US,CO,45.428978,-122.540818
440-13,US,CO,45.416157,-122.663278
17765-173607,US,CO,45.42533,-122.513526
74424-93971,US,LS,45.420702,-122.668431
48908-259870,US,LS,45.428233,-122.488021
79622-104108,US,LS,45.418466,-122.456059
15430-155525,US,CO,45.412853,-122.717519
73593-24389,US,LS,45.409409,-122.722859
11978-103919,US,CO,45.382954,-122.749315
74279-74781,US,LS,45.398245,-122.741948
487-245066,US,CO,45.39709,-122.743532
14371-106825,US,CO,45.380393,-122.759623
461-1346,US,CO,45.433461,-122.701835
457-52,US,CO,45.3829,-122.767282
493-34280,US,CO,45.408466,-122.746503
9371-96415,US,CO,45.419943,-122.739562
13336-100888,US,CO,38.964943,-104.756977
73722-103424,US,LS,38.964627,-104.755043
73585-79748,US,LS,38.958845,-104.766704
76762-104588,US,LS,38.9546,-104.768
16854-146048,US,LS,38.939811,-104.760508
6352-20899,US,CO,38.938118,-104.760701
6845-82020,US,CO,38.964281,-104.795876
19238-194244,US,CO,38.945397,-104.79396
73632-87500,US,LS,38.932402,-104.7392
6872-75940,US,CO,38.930705,-104.793889
29154-247767,US,CO,38.991486,-104.808172
47551-256564,US,CO,38.926164,-104.716218
8830-93513,US,CO,38.910817,-104.715281
10897-103435,US,CO,38.902276,-104.768681
60395-292794,US,CO,38.94128,-104.674887
5354-252648,US,CO,38.894315,-104.751371
73962-136615,US,LS,38.891931,-104.760765
17823-180505,US,CO,38.894215,-104.717477
74310-65059,US,LS,38.923859,-104.844119
21934-100817,US,CO,38.901211,-104.818184
72692-76605,US,LS,38.888398,-104.718056
51410-277146,US,CO,39.028601,-104.828659
74157-17756,US,LS,38.873991,-104.722141
6392-3134,US,CO,38.895981,-104.849807
58948-292533,US,CO,38.87523,-104.826049
47718-259426,US,CO,38.857666,-104.72212
74397-83225,US,LS,38.864499,-104.81726
57628-290941,US,CO,39.056989,-104.840043
72896-91821,US,LS,38.877196,-104.848562
19141-197867,US,LS,39.057805,-104.84304
5333-283206,US,CO,38.866262,-104.682301
53500-251991,US,LS,38.866246,-104.680325
74159-24007,US,LS,38.848232,-104.772833
74261-67760,US,LS,38.941296,-104.60149
60844-294747,US,CO,38.840446,-104.747644
47152-254732,US,CO,38.839012,-104.793895
72587-103419,US,LS,38.848729,-104.847321
55627-281104,US,LS,38.833634,-104.826405
6884-76063,US,CO,38.853691,-104.872216
74386-92938,US,LS,38.855096,-104.8767
74199-26807,US,LS,38.812707,-104.746981
6759-76042,US,CO,39.0964,-104.86606
74333-83620,US,LS,39.098709,-104.865665
49417-268904,US,CO,38.812962,-104.821941
75421-105054,US,LS,38.812564,-104.67875
79680-99500,US,LS,38.806033,-104.823086
5802-277292,US,CO,38.795326,-104.802373
49357-267627,US,LS,38.793161,-104.80005
11713-100730,US,CO,38.789773,-104.758623
25986-236504,US,LS,38.776183,-104.811861
20318-94720,US,LS,47.488864,-121.79408
13730-105930,US,CO,47.487347,-121.793471
79225-97083,US,LS,47.493244,-121.780744
3210-291629,US,CO,47.388262,-122.041384
72586-108362,US,LS,47.388121,-122.045063
59785-293421,US,LS,47.363903,-122.019095
74703-97837,US,LS,47.360539,-122.018638
3258-1900,US,CO,47.360386,-122.02037
13463-105317,US,CO,38.510269,-122.780617
10547-97408,US,CO,38.4998,-122.750087
5233-238080,US,CO,38.549393,-122.807099
14542-265884,US,CO,38.548404,-122.8109
74823-99514,US,LS,38.551323,-122.806385
3456-86220,US,CO,38.479296,-122.735117
13227-277750,US,CO,38.452947,-122.771248
74949-101845,US,LS,38.451851,-122.752242
19815-197110,US,CO,38.458267,-122.730492
21582-210186,US,LS,38.457208,-122.729895
74409-82477,US,LS,38.463105,-122.717209
2843-73243,US,CO,38.461796,-122.71738
51547-276615,US,LS,38.446546,-122.741623
65491-299415,US,CO,38.441053,-122.712484
9749-95869,US,CO,38.427646,-122.741065
74171-24531,US,LS,38.450545,-122.691217
5778-295088,US,CO,38.459358,-122.672612
55828-286822,US,CO,38.424079,-122.713843
5849-27427,US,CO,38.43493,-122.688561
6764-79423,US,CO,38.407612,-122.741228
76425-97418,US,LS,38.417338,-122.709294
74855-73627,US,LS,38.465916,-122.652917
11337-104551,US,CO,38.41244,-122.712924
74201-27650,US,LS,38.40457,-122.826896
10548-267965,US,CO,38.394629,-122.818548
3470-93614,US,CO,38.426275,-122.668714
5855-27407,US,CO,38.608628,-122.872938
79584-106671,US,LS,38.609119,-122.873642
48348-259405,US,CO,38.363703,-122.715714
21674-201809,US,LS,38.360683,-122.722531
6658-73840,US,CO,38.362469,-122.693057
76163-92527,US,LS,38.348743,-122.72053
6762-79380,US,CO,38.348448,-122.72089
5418-179167,US,CO,38.349264,-122.710107
79576-104114,US,LS,38.347796,-122.708547
79586-105478,US,LS,38.50193,-123.000382
10339-97406,US,CO,38.32901,-122.697523
2888-93243,US,CO,38.334983,-122.67769
17466-174585,US,LS,38.278826,-122.680625
8675-93618,US,CO,38.783566,-123.01116
11258-103526,US,CO,41.56198,-93.795745
7926-72900,US,CO,41.569378,-93.805394
76200-90365,US,LS,41.561739,-93.779229
79331-95685,US,LS,41.56135,-93.774667
57889-290240,US,CO,41.596577,-93.808416
72880-74386,US,LS,41.598259,-93.807921
22355-217605,US,LS,41.597689,-93.753533
2672-187027,US,CO,41.600787,-93.756817
16962-177064,US,LS,41.59931,-93.753201
79220-74403,US,LS,41.571033,-93.729785
10953-99802,US,CO,41.614172,-93.770574
10446-101061,US,CO,41.596889,-93.718491
51408-278226,US,CO,41.614532,-93.855495
49406-266564,US,LS,41.600878,-93.715574
17544-182086,US,LS,41.630645,-93.739268
72644-32302,US,LS,41.647414,-93.766586
52591-281840,US,LS,41.615197,-93.698227
76371-96999,US,LS,41.630083,-93.699751
8950-95423,US,CO,41.631181,-93.698177
9558-96981,US,CO,41.655925,-93.737094
59991-293547,US,LS,41.601811,-93.656877
10556-97944,US,CO,41.544192,-93.64484
20158-202944,US,LS,41.665001,-93.699117
2680-285813,US,CO,41.585979,-93.629737
66786-301000,US,LS,41.580896,-93.627327
65528-298494,US,CO,41.688513,-93.769208
65345-298809,US,LS,41.690368,-93.779223
48322-254625,US,LS,41.584421,-93.622339
75434-103674,US,LS,41.599108,-93.6233
52588-282187,US,LS,41.525428,-93.602464
76640-97591,US,LS,41.526165,-93.6006
25233-239986,US,LS,41.554707,-93.594717
21477-212024,US,LS,41.705029,-93.623618
62862-292934,US,CO,41.702595,-93.616571
72188-20782,US,LS,41.709908,-93.578778
9266-96097,US,CO,41.712027,-93.580609
72997-74399,US,LS,41.734644,-93.602083
51248-277124,US,CO,41.737936,-93.60093
54891-286841,US,LS,41.650885,-93.509221
76273-93200,US,LS,41.641576,-93.504326
21750-213705,US,CO,41.644672,-93.501122
54882-277298,US,LS,41.642592,-93.466359
54749-286546,US,LS,41.36867,-93.556856
72897-74390,US,LS,42.021898,-93.669768
25776-242245,US,CO,42.022529,-93.646734
72898-74393,US,LS,42.020264,-93.619637
15214-156752,US,LS,42.019637,-93.6072
11352-295989,US,CO,42.023049,-93.617064
62713-297251,US,CO,42.050776,-93.621407
66282-300573,US,LS,42.064999,-93.876345
11844-104431,US,CO,43.49503,-112.050351
49105-103574,US,LS,43.481113,-112.021726
79335-100336,US,LS,43.510375,-112.020068
22064-217446,US,CO,43.482109,-112.015534
50159-272945,US,LS,43.477543,-111.983588
61741-296089,US,CO,43.46731,-111.982295
11123-102603,US,CO,42.911942,-112.465126
27324-247263,US,CO,42.891216,-112.451702
79340-103320,US,LS,42.889235,-112.449655
73681-103338,US,LS,42.862504,-112.442692
17659-180018,US,LS,39.644033,-86.864422
47276-256047,US,LS,37.057799,-84.626722
53858-286034,US,LS,36.609188,-83.699413
60169-294174,US,LS,37.280123,-83.217488
76568-101400,US,LS,35.101679,-77.096398
25484-227605,US,CO,35.102271,-77.089786
29948-255746,US,LS,35.012604,-77.004203
11862-103659,US,CO,42.820316,-106.369681
52987-282746,US,LS,42.835143,-106.338797
21239-210245,US,CO,42.856302,-106.325393
52986-282745,US,LS,42.848339,-106.292223
59853-293193,US,LS,42.846934,-106.264368
9619-97642,US,CO,42.848602,-106.264984
26570-244451,US,CO,34.031254,-117.66811
11746-104778,US,CO,34.064213,-117.61133
10129-296399,US,CO,33.867731,-117.744124
74800-98365,US,LS,33.867429,-117.751444
29839-255026,US,LS,33.865505,-117.747259
18476-186804,US,LS,33.861576,-117.739821
13938-104015,US,CO,39.526858,-105.306172
79529-101065,US,LS,39.527198,-105.303644
79264-93868,US,LS,39.544005,-105.291719
74879-100329,US,LS,39.645886,-105.339931
74479-84400,US,LS,39.57925,-105.134753
75006-75246,US,LS,39.58186,-105.130665
5804-297595,US,CO,39.58134,-105.127809
6565-252647,US,CO,39.567158,-105.110583
73753-100345,US,LS,39.693215,-105.358525
8626-281914,US,CO,39.699112,-105.329276
74697-96759,US,LS,39.484778,-105.073843
79619-101955,US,LS,39.681164,-105.122437
75007-83227,US,LS,39.690352,-105.119439
8915-93534,US,CO,39.690887,-105.117171
25490-228586,US,LS,39.749487,-105.223789
10722-102751,US,CO,39.76731,-105.234355
13559-106860,US,CO,32.727909,-117.217685
18718-179564,US,LS,32.728728,-117.226432
10015-169504,US,CO,32.727166,-117.227528
5950-31539,US,CO,32.746966,-117.250754
22636-222545,US,CO,32.772261,-117.250971
59388-293619,US,CO,39.991779,-76.287227
9330-94378,US,CO,38.002439,-121.731814
22433-216244,US,CO,38.005723,-121.752789
25600-241073,US,LS,37.96459,-121.737286
6813-82628,US,CO,37.962039,-121.7384
50547-273224,US,CO,37.989653,-121.784469
74693-73700,US,LS,37.987814,-121.784412
5345-398,US,CO,37.966407,-121.782387
22172-218607,US,CO,37.94412,-121.739413
11985-106649,US,CO,37.976229,-121.800994
74454-82476,US,LS,37.924041,-121.721634
5944-34480,US,CO,37.926872,-121.690894
6653-63044,US,CO,37.889624,-121.621816
10432-100674,US,CO,33.848008,-118.028058
17844-174044,US,CO,33.858382,-118.0305
10099-15915,US,CO,33.832005,-118.029778
48575-263525,US,CO,33.858322,-118.045836
53769-280825,US,LS,33.860072,-118.047406
76432-96780,US,LS,33.857292,-118.001439
28250-244004,US,LS,33.843687,-117.998667
5520-275649,US,CO,33.853181,-117.998369
24585-235445,US,LS,33.846937,-118.062343
6988-85342,US,CO,33.846996,-117.989607
578-300,US,CO,33.871018,-118.059537
9327-96152,US,CO,33.88773,-118.029256
59228-293234,US,CO,33.832605,-117.975528
73570-79972,US,LS,33.896981,-118.007925
10342-97367,US,CO,33.898348,-118.006717
11087-103178,US,CO,33.838376,-117.958658
10140-99707,US,CO,33.902658,-118.054996
73503-58919,US,LS,33.878518,-117.965612
5947-35919,US,CO,33.877684,-117.963502
6877-82102,US,CO,33.81848,-117.960052
20870-208190,US,LS,33.879519,-117.961018
6576-15934,US,CO,33.789407,-117.993304
5716-220264,US,CO,33.91689,-118.011518
6518-64461,US,CO,33.91673,-118.049406
6704-75481,US,CO,33.84104,-117.94199
19829-166024,US,CO,33.860159,-117.942133
76918-131629,US,LS,33.830864,-117.941993
11109-102639,US,CO,39.526082,-104.942159
72853-92946,US,LS,39.525477,-104.940283
16809-166730,US,LS,21.391643,-157.739554
21017-11537,US,CO,21.393353,-157.740926
72603-22924,US,LS,41.573015,-90.526393
24090-230635,US,LS,41.577294,-90.513744
52592-281841,US,LS,41.553825,-90.526693
61019-295404,US,LS,41.555133,-90.548922
11047-103525,US,CO,41.557246,-90.557949
9353-214189,US,CO,41.539291,-90.519126
73744-103865,US,LS,41.5536,-90.484592
55720-286106,US,CO,41.550588,-90.486962
63575-298182,US,LS,41.561433,-90.609021
63574-298183,US,LS,41.536656,-90.612324
55376-286119,US,CO,41.490638,-90.480808
49911-271186,US,LS,41.488062,-90.475913
51251-276064,US,CO,41.470452,-90.528833
76514-99068,US,LS,41.469327,-90.525062
9267-96098,US,CO,41.470751,-90.479905
63836-298089,US,LS,41.494837,-90.40753
51363-277846,US,LS,41.443924,-90.57002
21490-210264,US,LS,41.836597,-90.191484
26814-243616,US,CO,41.456346,-91.022558
19777-199564,US,LS,41.450413,-91.036336
76643-99067,US,LS,40.975741,-90.387899
52160-280931,US,CO,40.970891,-90.383592
24096-231765,US,LS,40.946109,-90.33975
51797-277744,US,CO,41.818208,-89.646723
10686-102300,US,CO,42.020152,-88.202322
76312-96667,US,LS,42.016297,-88.20276
29666-247325,US,LS,24.942981,-80.605971
7818-73921,US,CO,40.242515,-74.839252
50234-273585,US,CO,40.219208,-74.765864
64615-296730,US,CO,40.257727,-74.728081
7853-77642,US,CO,40.301102,-74.783189
75468-106281,US,LS,40.279143,-74.735706
23592-231284,US,CO,40.297977,-74.729717
7309-980,US,CO,40.297783,-74.681737
62212-281346,US,LS,40.306318,-74.676942
49676-270164,US,CO,33.008501,-97.224122
49197-267445,US,CO,33.02573,-97.28062
79719-100712,US,LS,64.835473,-147.808659
58716-289570,US,CO,64.837272,-147.802991
72709-33079,US,LS,64.835542,-147.818177
27150-246609,US,LS,64.817451,-147.867551
50880-276225,US,CO,64.850309,-147.700516
74452-94707,US,LS,64.851434,-147.700123
72975-95761,US,LS,64.854451,-147.690057
70386-135644,US,LS,64.825206,-147.634483
25843-94709,US,LS,64.757555,-147.353936
75611-83180,US,LS,39.88529,-105.762474
74340-83165,US,LS,39.945344,-105.811083
75535-33240,US,LS,39.76461,-105.60023
72926-91721,US,LS,40.062891,-105.929164
10317-98792,US,CO,39.742079,-105.497598
75527-43499,US,LS,39.800322,-105.490075
58348-291962,US,LS,39.79828,-105.482777
2232-233024,US,CO,41.938914,-88.117188
24490-236245,US,LS,38.652687,-94.359802
72232-35301,US,LS,45.441246,-122.7516
3389-271968,US,CO,45.437259,-122.757476
3366-51021,US,CO,45.421722,-122.783933
74448-81040,US,LS,45.40734,-122.793101
76525-98390,US,LS,40.541582,-111.982733
26284-242150,US,CO,40.54316,-111.985305
61112-294917,US,CO,40.521971,-111.945602
57622-290759,US,CO,40.527281,-111.898509
48903-242947,US,LS,40.539586,-112.021115
61423-295780,US,CO,40.537415,-112.019469
6924-87506,US,CO,40.529304,-111.855099
10881-102748,US,CO,40.508481,-111.979706
56179-289924,US,LS,40.509218,-112.023819
19173-171972,US,CO,40.430909,-111.896181
54500-286448,US,CO,33.990167,-118.476391
5667-2401,US,CO,34.003455,-118.471965
22065-217151,US,CO,34.01207,-118.483048
22382-220265,US,CO,34.010658,-118.491559
26249-244064,US,CO,34.010492,-118.495772
74617-93362,US,LS,34.25092,-116.88412
9420-96443,US,CO,34.250801,-116.884202
10709-101969,US,CO,34.85069,-117.084965
5524-1763,US,CO,34.851109,-117.082021
76749-106133,US,LS,26.5319,-80.0838
8805-94142,US,CO,26.52816,-80.089867
62219-294140,US,CO,26.513656,-80.058629
8455-44904,US,CO,26.461783,-80.070842
21822-191184,US,CO,26.440193,-80.078444
59793-290359,US,LS,26.436984,-80.08547
11735-103114,US,CO,36.062729,-115.224316
10043-98023,US,CO,36.056822,-115.24227
73683-97568,US,LS,36.05472,-115.241653
79486-106701,US,LS,36.042435,-115.241881
55033-288569,US,CO,36.019749,-115.263623
52261-277025,US,LS,36.018436,-115.265842
418-274104,US,CO,45.401925,-122.797538
73853-115667,US,LS,41.697077,-93.033892
74763-98364,US,LS,35.978735,-115.099929
73436-31600,US,LS,36.020421,-115.04893
6513-38619,US,CO,36.02295,-115.046715
28229-246644,US,CO,36.03606,-115.047831
10121-99411,US,CO,35.941614,-115.116621
9921-98582,US,CO,36.055792,-115.042464
75293-79993,US,LS,36.061891,-115.039795
10160-99032,US,CO,36.067132,-115.04222
8631-93304,US,CO,35.998148,-115.206415
6432-52619,US,CO,36.066157,-115.03661
74926-73901,US,LS,36.009312,-114.993143
64632-298323,US,CO,36.071871,-115.033338
76926-129329,US,LS,36.038531,-114.994644
47591-258971,US,LS,36.042027,-114.982138
48006-257986,US,CO,32.473524,-83.705201
61801-295441,US,LS,33.043927,-84.170277
9546-97058,US,CO,33.912413,-118.08214
76398-95640,US,LS,33.942956,-117.996558
74921-101340,US,LS,33.941095,-117.99423
5298-288906,US,CO,33.917635,-117.966257
13615-107790,US,CO,39.935576,-91.365566
18745-194026,US,LS,39.933743,-91.356832
63576-298153,US,LS,39.912552,-91.393232
25598-241209,US,LS,40.625825,-91.343339
882-5683,US,CO,40.651992,-74.346992
78066-105596,US,LS,33.454904,-88.790145
21546-207106,US,CO,33.454104,-88.806976
25999-221948,US,LS,33.449343,-88.842573
23043-220726,US,CO,33.518628,-88.434406
7778-278086,US,CO,38.303534,-76.520793
50896-271531,US,LS,38.297724,-76.513863
13806-108470,US,CO,32.528926,-92.116596
75389-104845,US,LS,32.529351,-92.073556
49991-271529,US,LS,32.500004,-92.070322
10375-99782,US,CO,32.538575,-92.65262
48689-264464,US,CO,38.595467,-121.427774
9638-97818,US,CO,38.598371,-121.450745
3423-93926,US,CO,38.56763,-121.434277
49303-263930,US,CO,38.559308,-121.441146
9594-94011,US,CO,38.642907,-121.456358
27540-237386,US,LS,38.549501,-121.426329
10944-103280,US,CO,38.547105,-121.428166
21071-107523,US,CO,21.879017,-159.458838
17900-175567,US,LS,21.968839,-159.386616
67928-298678,US,LS,21.968393,-159.377181
21041-88460,US,CO,21.970593,-159.379573
78021-105039,US,LS,21.977731,-159.34888
21049-95234,US,CO,22.062842,-159.321507
10486-101440,US,CO,33.83521,-117.914039
10773-97634,US,CO,33.832868,-117.928441
13489-106901,US,CO,39.414375,-104.863926
23650-228164,US,CO,39.41279,-104.873506
20787-203505,US,LS,39.407711,-104.85598
27000-197870,US,LS,39.415198,-104.87953
54441-282826,US,CO,39.423908,-104.879847
52953-282858,US,CO,39.380044,-104.862776
79266-96990,US,LS,39.375882,-104.827327
74170-33019,US,LS,39.362218,-104.860708
16856-176085,US,LS,39.468564,-104.879455
8982-85012,US,CO,39.471811,-104.876571
73837-110987,US,LS,39.479767,-104.76025
5097-148306,US,LS,36.133917,-115.084665
2777-89127,US,CO,36.14305,-115.066027
73358-27210,US,LS,36.158498,-115.045532
9155-152277,GB,LS,51.483556,-1.557143
22194-218828,GB,LS,51.482387,-1.555109
18362-190424,GB,LS,51.481264,-1.556526
9136-152279,GB,LS,51.481177,-1.557422
47832-260044,GB,FR,51.562617,-1.798111
